"LibraryID","PreviousVersion","NewestVersion","AddedDeps","RemovedDeps","AddedDepsCount","RemovedDepsCount","Change","NetChange"
"org.apache.maven:maven-core","2.0.4","2.0-beta-3","[""jsch:jsch"",""plexus:plexus-input-handler"",""doxia:doxia-sink-api"",""jline:jline"",""plexus:plexus-utils""]","[""org.codehaus.plexus:plexus-interactivity-api"",""org.apache.maven:maven-error-diagnostics"",""org.apache.maven.wagon:wagon-ssh-external"",""org.codehaus.plexus:plexus-utils""]","5","4","Changed","1"
"org.apache.maven:maven-core","2.0-beta-3","2.0-beta-1","[""plexus:plexus-container-default""]","[""classworlds:classworlds"",""doxia:doxia-sink-api"",""jline:jline"",""org.apache.maven:maven-plugin-parameter-documenter"",""org.codehaus.plexus:plexus-container-default""]","1","5","Changed","-4"
"org.apache.maven:maven-core","2.0-beta-1","2.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-core","2.0-beta-2","2.0-alpha-3","[]","[""jsch:jsch"",""org.apache.maven:maven-repository-metadata""]","0","2","Changed","-2"
"org.apache.maven:maven-core","2.0-alpha-3","2.0-alpha-2","[""org.apache.maven:maven-script-marmalade"",""plexus:plexus-i18n"",""plexus:plexus-container-artifact""]","[""org.apache.maven:maven-artifact-manager"",""org.apache.maven:maven-profile"",""org.apache.maven.wagon:wagon-ssh"",""org.apache.maven.wagon:wagon-file"",""plexus:plexus-utils"",""plexus:plexus-input-handler"",""org.apache.maven:maven-plugin-registry""]","3","7","Changed","-4"
"org.apache.maven:maven-core","2.0-alpha-2","2.0-alpha-1","[""org.apache.maven:maven-plugin""]","[""org.apache.maven:maven-project"",""org.apache.maven:maven-plugin-descriptor"",""org.apache.maven:maven-plugin-api"",""org.apache.maven:maven-monitor"",""org.apache.maven.reporting:maven-reporting-api"",""org.apache.maven.wagon:wagon-provider-api""]","1","6","Changed","-5"
"org.apache.maven:maven-core-it-support","1.0","1.1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-core-it-support","1.1","1.2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-core-it-support","1.2","1.3","[""commons-lang:commons-lang""]","[]","1","0","Changed","1"
"org.apache.maven:maven-core-it-support","1.3","1.4","[""commons-io:commons-io""]","[""commons-lang:commons-lang""]","1","1","Changed","0"
"org.apache.maven:maven-embedder","2.0","2.0.1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-embedder","2.0.1","2.0.3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-embedder","2.0.3","2.0.4","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-error-diagnostics","2.0","2.0.1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-error-diagnostics","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-error-diagnostics","2.0.2","2.0.3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-error-diagnostics","2.0.3","2.0.4","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-jxr","1.0","1.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-model","2.0","2.0.1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-model","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-model","2.0.2","2.0.3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-model","2.0.3","2.0.4","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-model","2.0.4","2.0-beta-3","[""plexus:plexus-utils""]","[""org.codehaus.plexus:plexus-utils""]","1","1","Changed","0"
"org.apache.maven:maven-model","2.0-beta-3","2.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-model","2.0-beta-2","2.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-model","2.0-beta-1","2.0-alpha-1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-model","2.0-alpha-1","2.0-alpha-3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-model","2.0-alpha-3","2.0-alpha-2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-model-converter","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-model-converter","2.0.2","2.0.3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-model-converter","2.0.3","2.0.4","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-monitor","2.0","2.0.1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-monitor","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-monitor","2.0.2","2.0.3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-monitor","2.0.3","2.0.4","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-monitor","2.0.4","2.0-alpha-3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-monitor","2.0-alpha-3","2.0-alpha-2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-monitor","2.0-alpha-2","2.0-alpha-1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-monitor","2.0-alpha-1","2.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-monitor","2.0-beta-1","2.0-beta-3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-monitor","2.0-beta-3","2.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-parent","1","2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-parent","2","3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-parent","3","4","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-api","2.0","2.0.1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-api","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-api","2.0.2","2.0.3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-api","2.0.3","2.0.4","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-api","2.0.4","2.0-alpha-2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-api","2.0-alpha-2","2.0-alpha-3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-api","2.0-alpha-3","2.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-api","2.0-beta-2","2.0-beta-3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-api","2.0-beta-3","2.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-descriptor","2.0","2.0.1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-descriptor","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-descriptor","2.0.2","2.0.3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-descriptor","2.0.3","2.0.4","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-descriptor","2.0.4","2.0-beta-3","[""plexus:plexus-utils"",""classworlds:classworlds""]","[]","2","0","Changed","2"
"org.apache.maven:maven-plugin-descriptor","2.0-beta-3","2.0-beta-2","[""plexus:plexus-container-default""]","[""plexus:plexus-utils"",""classworlds:classworlds"",""org.codehaus.plexus:plexus-container-default""]","1","3","Changed","-2"
"org.apache.maven:maven-plugin-descriptor","2.0-beta-2","2.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-descriptor","2.0-beta-1","2.0-alpha-3","[]","[""org.apache.maven:maven-artifact""]","0","1","Changed","-1"
"org.apache.maven:maven-plugin-descriptor","2.0-alpha-3","2.0-alpha-2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-parameter-documenter","2.0","2.0.1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-parameter-documenter","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-parameter-documenter","2.0.2","2.0.3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-parameter-documenter","2.0.3","2.0.4","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-parameter-documenter","2.0.4","2.0-beta-3","[""classworlds:classworlds"",""plexus:plexus-utils""]","[""org.codehaus.plexus:plexus-utils""]","2","1","Changed","1"
"org.apache.maven:maven-plugin-registry","2.0","2.0.1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-registry","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-registry","2.0.2","2.0.3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-registry","2.0.3","2.0.4","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-registry","2.0.4","2.0-alpha-3","[""plexus:plexus-utils"",""plexus:plexus-container-default""]","[""org.codehaus.plexus:plexus-container-default"",""org.codehaus.plexus:plexus-utils""]","2","2","Changed","0"
"org.apache.maven:maven-plugin-registry","2.0-alpha-3","2.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-registry","2.0-beta-1","2.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-registry","2.0-beta-2","2.0-beta-3","[""classworlds:classworlds"",""org.codehaus.plexus:plexus-container-default""]","[""plexus:plexus-container-default""]","2","1","Changed","1"
"org.apache.maven:maven-plugin-tools","2.0","2.0.1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools","2.0.2","2.0.3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools","2.0.3","2.0.4","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools","2.0.4","2.0.5","[]","[""junit:junit""]","0","1","Changed","-1"
"org.apache.maven:maven-plugin-tools","2.0.5","2.0-alpha-1","[""junit:junit""]","[]","1","0","Changed","1"
"org.apache.maven:maven-plugin-tools","2.0-alpha-1","2.0-alpha-2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools","2.0-alpha-2","2.0-alpha-3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools","2.0-alpha-3","2.0-beta-3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools","2.0-beta-3","2.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools","2.0-beta-2","2.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-ant","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-ant","2.0.2","2.0.3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-ant","2.0.3","2.0.4","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-ant","2.0.4","2.0.5","[]","[""junit:junit""]","0","1","Changed","-1"
"org.apache.maven:maven-plugin-tools-api","2.0","2.0.1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-api","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-api","2.0.2","2.0.3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-api","2.0.3","2.0.4","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-api","2.0.4","2.0.5","[]","[""junit:junit""]","0","1","Changed","-1"
"org.apache.maven:maven-plugin-tools-api","2.0.5","2.0-alpha-1","[""plexus:plexus-utils"",""org.codehaus.modello:modello-core"",""org.apache.maven:maven-core"",""junit:junit""]","[""org.apache.maven:maven-plugin-descriptor"",""org.codehaus.plexus:plexus-utils"",""org.apache.maven:maven-project""]","4","3","Changed","1"
"org.apache.maven:maven-plugin-tools-api","2.0-alpha-1","2.0-alpha-3","[""org.apache.maven:maven-plugin-descriptor"",""org.apache.maven:maven-project""]","[""org.apache.maven:maven-core""]","2","1","Changed","1"
"org.apache.maven:maven-plugin-tools-api","2.0-alpha-3","2.0-alpha-2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-api","2.0-alpha-2","2.0-beta-3","[""org.apache.maven:maven-plugin-api"",""org.apache.maven:maven-profile"",""org.apache.maven:maven-repository-metadata"",""org.apache.maven:maven-artifact-manager"",""org.apache.maven:maven-model"",""classworlds:classworlds"",""org.apache.maven:maven-artifact"",""org.apache.maven.wagon:wagon-provider-api"",""org.codehaus.plexus:plexus-container-default""]","[""org.codehaus.modello:modello-core""]","9","1","Changed","8"
"org.apache.maven:maven-plugin-tools-api","2.0-beta-3","2.0-beta-2","[]","[""org.apache.maven:maven-plugin-api"",""org.apache.maven:maven-profile"",""org.apache.maven:maven-repository-metadata"",""org.apache.maven:maven-artifact-manager"",""org.apache.maven:maven-model"",""classworlds:classworlds"",""org.apache.maven:maven-artifact"",""org.apache.maven.wagon:wagon-provider-api"",""org.codehaus.plexus:plexus-container-default""]","0","9","Changed","-9"
"org.apache.maven:maven-plugin-tools-api","2.0-beta-2","2.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-beanshell","2.0","2.0.1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-beanshell","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-beanshell","2.0.2","2.0.3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-beanshell","2.0.3","2.0.4","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-beanshell","2.0.4","2.0.5","[]","[""junit:junit""]","0","1","Changed","-1"
"org.apache.maven:maven-plugin-tools-beanshell","2.0.5","2.0-beta-2","[""junit:junit""]","[]","1","0","Changed","1"
"org.apache.maven:maven-plugin-tools-beanshell","2.0-beta-2","2.0-beta-3","[""org.apache.maven.wagon:wagon-provider-api"",""org.apache.maven:maven-plugin-api"",""org.apache.maven:maven-repository-metadata"",""org.apache.maven:maven-project"",""org.apache.maven:maven-artifact-manager"",""org.apache.maven:maven-artifact"",""classworlds:classworlds"",""org.apache.maven:maven-profile"",""plexus:plexus-utils"",""org.apache.maven:maven-model"",""org.codehaus.plexus:plexus-container-default""]","[]","11","0","Changed","11"
"org.apache.maven:maven-plugin-tools-beanshell","2.0-beta-3","2.0-beta-1","[]","[""org.apache.maven.wagon:wagon-provider-api"",""org.apache.maven:maven-plugin-api"",""org.apache.maven:maven-repository-metadata"",""org.apache.maven:maven-project"",""org.apache.maven:maven-artifact-manager"",""org.apache.maven:maven-artifact"",""classworlds:classworlds"",""org.apache.maven:maven-profile"",""plexus:plexus-utils"",""org.apache.maven:maven-model"",""org.codehaus.plexus:plexus-container-default""]","0","11","Changed","-11"
"org.apache.maven:maven-plugin-tools-beanshell","2.0-beta-1","2.0-alpha-3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-java","2.0","2.0.1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-java","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-java","2.0.2","2.0.3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-java","2.0.3","2.0.4","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-java","2.0.4","2.0.5","[]","[""junit:junit""]","0","1","Changed","-1"
"org.apache.maven:maven-plugin-tools-java","2.0.5","2.0-alpha-3","[""junit:junit""]","[]","1","0","Changed","1"
"org.apache.maven:maven-plugin-tools-java","2.0-alpha-3","2.0-alpha-2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-java","2.0-alpha-2","2.0-alpha-1","[""org.apache.maven:maven-plugin""]","[""org.apache.maven:maven-plugin-descriptor""]","1","1","Changed","0"
"org.apache.maven:maven-plugin-tools-java","2.0-alpha-1","2.0-beta-3","[""org.apache.maven:maven-repository-metadata"",""org.apache.maven:maven-profile"",""org.apache.maven:maven-plugin-descriptor"",""org.apache.maven:maven-plugin-api"",""org.apache.maven:maven-artifact-manager"",""classworlds:classworlds"",""plexus:plexus-utils"",""org.apache.maven:maven-artifact"",""org.apache.maven:maven-model"",""org.apache.maven:maven-project"",""org.apache.maven.wagon:wagon-provider-api"",""org.codehaus.plexus:plexus-container-default""]","[""org.apache.maven:maven-plugin""]","12","1","Changed","11"
"org.apache.maven:maven-plugin-tools-java","2.0-beta-3","2.0-beta-2","[]","[""org.apache.maven:maven-repository-metadata"",""org.apache.maven:maven-profile"",""org.apache.maven:maven-plugin-api"",""org.apache.maven:maven-artifact-manager"",""classworlds:classworlds"",""plexus:plexus-utils"",""org.apache.maven:maven-artifact"",""org.apache.maven:maven-model"",""org.apache.maven:maven-project"",""org.apache.maven.wagon:wagon-provider-api"",""org.codehaus.plexus:plexus-container-default""]","0","11","Changed","-11"
"org.apache.maven:maven-plugin-tools-java","2.0-beta-2","2.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-marmalade","2.0-alpha-1","2.0-alpha-3","[""org.apache.maven:maven-plugin-descriptor""]","[""org.apache.maven:maven-plugin""]","1","1","Changed","0"
"org.apache.maven:maven-plugin-tools-marmalade","2.0-alpha-3","2.0-alpha-2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-marmalade","2.0-alpha-2","2.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-marmalade","2.0-beta-2","2.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-model","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-model","2.0.2","2.0.3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-model","2.0.3","2.0.4","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-model","2.0.4","2.0.5","[]","[""junit:junit""]","0","1","Changed","-1"
"org.apache.maven:maven-plugin-tools-pluggy","2.0","2.0.1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-pluggy","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-pluggy","2.0.2","2.0.3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-pluggy","2.0.3","2.0.4","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-pluggy","2.0.4","2.0-alpha-3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-plugin-tools-pluggy","2.0-alpha-3","2.0-alpha-1","[""org.apache.maven:maven-core""]","[]","1","0","Changed","1"
"org.apache.maven:maven-plugin-tools-pluggy","2.0-alpha-1","2.0-alpha-2","[]","[""org.apache.maven:maven-core""]","0","1","Changed","-1"
"org.apache.maven:maven-plugin-tools-pluggy","2.0-alpha-2","2.0-beta-3","[""org.apache.maven:maven-profile"",""qdox:qdox"",""org.apache.maven:maven-project"",""classworlds:classworlds"",""plexus:plexus-utils"",""org.apache.maven:maven-repository-metadata"",""org.apache.maven:maven-artifact"",""org.apache.maven:maven-plugin-descriptor"",""org.apache.maven:maven-artifact-manager"",""org.apache.maven:maven-plugin-api"",""org.apache.maven.wagon:wagon-provider-api"",""org.codehaus.plexus:plexus-container-default""]","[]","12","0","Changed","12"
"org.apache.maven:maven-plugin-tools-pluggy","2.0-beta-3","2.0-beta-1","[]","[""org.apache.maven:maven-profile"",""qdox:qdox"",""org.apache.maven:maven-project"",""classworlds:classworlds"",""plexus:plexus-utils"",""org.apache.maven:maven-repository-metadata"",""org.apache.maven:maven-artifact"",""org.apache.maven:maven-plugin-descriptor"",""org.apache.maven:maven-artifact-manager"",""org.apache.maven:maven-plugin-api"",""org.apache.maven.wagon:wagon-provider-api"",""org.codehaus.plexus:plexus-container-default""]","0","12","Changed","-12"
"org.apache.maven:maven-plugin-tools-pluggy","2.0-beta-1","2.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-profile","2.0","2.0.1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-profile","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-profile","2.0.2","2.0.3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-profile","2.0.3","2.0.4","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-profile","2.0.4","2.0-beta-3","[""plexus:plexus-utils"",""classworlds:classworlds""]","[""org.codehaus.plexus:plexus-utils""]","2","1","Changed","1"
"org.apache.maven:maven-profile","2.0-beta-3","2.0-beta-1","[""plexus:plexus-container-default""]","[""org.codehaus.plexus:plexus-container-default"",""classworlds:classworlds""]","1","2","Changed","-1"
"org.apache.maven:maven-profile","2.0-beta-1","2.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-profile","2.0-beta-2","2.0-alpha-3","[""org.apache.maven:maven-project""]","[]","1","0","Changed","1"
"org.apache.maven:maven-project","2.0","2.0.1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-project","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-project","2.0.2","2.0.3","[""org.apache.maven:maven-settings""]","[]","1","0","Changed","1"
"org.apache.maven:maven-project","2.0.3","2.0.4","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-project","2.0.4","2.0-alpha-2","[""plexus:plexus-utils"",""plexus:plexus-container-default""]","[""org.apache.maven:maven-artifact-test"",""org.apache.maven:maven-artifact-manager"",""org.codehaus.plexus:plexus-container-default"",""org.codehaus.plexus:plexus-utils"",""org.apache.maven:maven-profile"",""org.apache.maven:maven-settings""]","2","6","Changed","-4"
"org.apache.maven:maven-project","2.0-alpha-2","2.0-alpha-3","[""org.apache.maven:maven-artifact-test""]","[]","1","0","Changed","1"
"org.apache.maven:maven-project","2.0-alpha-3","2.0-1","[""org.codehaus.plexus:plexus-utils"",""org.codehaus.plexus:plexus-container-default"",""org.apache.maven:maven-profile"",""org.apache.maven:maven-artifact-manager""]","[""plexus:plexus-utils"",""plexus:plexus-container-default""]","4","2","Changed","2"
"org.apache.maven:maven-project","2.0-1","2.0-beta-3","[""classworlds:classworlds"",""plexus:plexus-utils"",""org.apache.maven:maven-settings"",""org.apache.maven:maven-repository-metadata"",""org.apache.maven.wagon:wagon-provider-api""]","[""org.codehaus.plexus:plexus-utils""]","5","1","Changed","4"
"org.apache.maven:maven-project","2.0-beta-3","2.0-beta-2","[""plexus:plexus-container-default""]","[""classworlds:classworlds"",""org.apache.maven:maven-settings"",""org.apache.maven:maven-repository-metadata"",""org.apache.maven.wagon:wagon-provider-api"",""org.codehaus.plexus:plexus-container-default""]","1","5","Changed","-4"
"org.apache.maven:maven-project","2.0-beta-2","2.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-repository-metadata","2.0","2.0.1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-repository-metadata","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-repository-metadata","2.0.2","2.0.3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-repository-metadata","2.0.3","2.0.4","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-repository-metadata","2.0.4","2.0-beta-1","[""plexus:plexus-utils""]","[""org.codehaus.plexus:plexus-utils""]","1","1","Changed","0"
"org.apache.maven:maven-repository-metadata","2.0-beta-1","2.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-repository-metadata","2.0-beta-2","2.0-beta-3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-script","2.0","2.0.1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-script","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-script","2.0.2","2.0.3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-script","2.0.3","2.0.4","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-script","2.0.4","2.0-alpha-3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-script","2.0-alpha-3","2.0-alpha-2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-script","2.0-alpha-2","2.0-alpha-1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-script","2.0-alpha-1","2.0-beta-3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-script","2.0-beta-3","2.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-script","2.0-beta-1","2.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-script-ant","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-script-ant","2.0.2","2.0.3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-script-ant","2.0.3","2.0.4","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-script-beanshell","2.0","2.0.1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-script-beanshell","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-script-beanshell","2.0.2","2.0.3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-script-beanshell","2.0.3","2.0.4","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-script-beanshell","2.0.4","2.0-alpha-3","[""plexus:plexus-bsh-factory""]","[""org.codehaus.plexus:plexus-bsh-factory""]","1","1","Changed","0"
"org.apache.maven:maven-script-beanshell","2.0-alpha-3","2.0-beta-3","[""plexus:plexus-container-default"",""plexus:plexus-utils"",""bsh:bsh"",""classworlds:classworlds""]","[]","4","0","Changed","4"
"org.apache.maven:maven-script-beanshell","2.0-beta-3","2.0-beta-2","[]","[""plexus:plexus-container-default"",""plexus:plexus-utils"",""bsh:bsh"",""classworlds:classworlds""]","0","4","Changed","-4"
"org.apache.maven:maven-script-beanshell","2.0-beta-2","2.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-script-marmalade","2.0-alpha-1","2.0-alpha-3","[""org.apache.maven:maven-plugin-descriptor""]","[""org.apache.maven:maven-plugin""]","1","1","Changed","0"
"org.apache.maven:maven-script-marmalade","2.0-alpha-3","2.0-alpha-2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-script-marmalade","2.0-alpha-2","2.0-beta-1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-script-marmalade","2.0-beta-1","2.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-settings","2.0","2.0.1","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-settings","2.0.1","2.0.2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-settings","2.0.2","2.0.3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-settings","2.0.3","2.0.4","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-settings","2.0.4","2.0-beta-3","[""classworlds:classworlds"",""plexus:plexus-utils""]","[""org.codehaus.plexus:plexus-utils""]","2","1","Changed","1"
"org.apache.maven:maven-settings","2.0-beta-3","2.0-beta-1","[""plexus:plexus-container-default""]","[""classworlds:classworlds"",""org.codehaus.plexus:plexus-container-default""]","1","2","Changed","-1"
"org.apache.maven:maven-settings","2.0-beta-1","2.0-beta-2","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-settings","2.0-beta-2","2.0-alpha-3","[]","[]","0","0","No Change","0"
"org.apache.maven:maven-settings","2.0-alpha-3","2.0-alpha-2","[]","[""org.apache.maven:maven-model"",""plexus:plexus-container-default""]","0","2","Changed","-2"
"org.apache.maven:maven-settings","2.0-alpha-2","2.0-alpha-1","[]","[]","0","0","No Change","0"
"org.apache.mina:build","1.0.0","1.0.1","[]","[]","0","0","No Change","0"
"org.apache.mina:mina-core","1.0.0","1.0.1","[]","[]","0","0","No Change","0"
"org.apache.mina:mina-example","1.0.0","1.0.1","[]","[]","0","0","No Change","0"
"org.apache.mina:mina-filter-codec-netty","1.0.0","1.0.1","[]","[]","0","0","No Change","0"
"org.apache.mina:mina-filter-compression","1.0.0","1.0.1","[]","[]","0","0","No Change","0"
